system:index,annual_mean_wind_speed,elevation,lat,lon,year,.geo
6110_0,5.652590065246124,175,43.94012146812879,-83.35186665582638,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6111_0,4.292264162045583,532,41.11339839517197,-98.09818274219866,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6112_0,4.864467993136291,818,45.53084668523595,-102.28264999356017,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6113_0,3.5495974476983734,1884,34.648953158809825,-109.12906596859712,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6114_0,4.454951107909277,244,43.07318595053551,-81.85536396135193,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6115_0,4.861898408240801,886,45.53094249646825,-102.97572380148536,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6116_0,1.2201730036883103,1608,49.18478718311383,-116.10599101753819,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6118_0,2.4929653841555544,270,47.57980734586021,-79.95137368265088,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6119_0,1.6220460606692948,2008,39.84916311428015,-111.50569097808378,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6120_0,2.9372690365502363,205,34.17501465213326,-96.62482954301163,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6122_0,1.4064420038453227,1111,29.73726890141917,-108.91656448416833,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6123_0,1.946617184378004,37,29.854509389511527,-82.43249106719699,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6124_0,2.1684230864630307,762,46.42004929358692,-119.86207698174265,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6125_0,2.5707697041806785,876,47.782162908968616,-70.8619106930443,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6128_0,4.295720849768351,666,41.397132554109525,-99.10023619019768,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6129_0,3.2275938765742223,15,39.15047152399922,-75.53873997108734,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6130_0,2.810373095350881,149,38.667750878329066,-89.10284780495218,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6131_0,4.27645721446322,347,42.34091456850414,-94.29983122088572,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6134_0,3.0342326065721372,1429,40.221363080295795,-104.30944263610532,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6138_0,3.484214541156736,153,40.50221456113425,-89.79775887627184,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6140_0,2.316608591607303,84,32.727406113011654,-94.5021116508502,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6141_0,4.051931216361707,237,40.68793286883123,-87.3892803743868,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6142_0,4.957677361975226,940,36.29559521476345,-101.0754381271354,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6144_0,1.355673874287518,1380,49.71099610376594,-119.13127434207013,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6145_0,1.9226837271935608,950,37.4003656737207,-80.50887831612235,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6146_0,2.9974141994425705,334,48.75185121565704,-67.15228047322148,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6147_0,0.9719337961023296,1273,49.48801534101051,-121.56053555293987,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6148_0,2.1948816328178378,2376,42.74318604765773,-110.28219382222952,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6149_0,2.1089438559002303,329,37.12631462378077,-83.71299665563465,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6150_0,3.625289151978485,326,29.8824887333164,-112.45079974025292,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6151_0,3.6418008438199276,856,49.03738214529875,-109.66263589495188,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6152_0,2.554726177895742,168,33.92270417233111,-96.06313487126945,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6154_0,2.281334644583979,26,32.93631219975098,-80.87958471158123,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6158_0,2.4112059473441216,1840,38.78549322463651,-113.73049249536238,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6159_0,4.170116148210126,1128,32.28079313909564,-103.63855228668855,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6160_0,2.73023580568836,41,38.07865978152968,-122.14843935084821,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6161_0,4.073745057022173,1718,42.67662464360734,-105.52748429561004,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6163_0,3.1849249610576487,272,50.23408048958744,-96.19681461933669,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6164_0,4.6347244082934544,813,43.071807108835024,-100.47654050790781,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6165_0,2.7455755252498624,94,36.69966062033866,-90.32101712878887,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6166_0,3.4051061616679794,2010,41.3763946518427,-109.43074532738096,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6167_0,1.7832613566155573,1453,46.53098012638703,-111.79245067991542,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6168_0,2.5700263968411923,100,32.92172994582342,-82.47220002833895,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6171_0,2.9378140508127752,279,44.31940688579849,-91.44637197889591,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6172_0,3.8009806477781516,220,41.082425591585334,-84.5539141173356,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6173_0,3.547440537424269,1098,49.59428078642931,-110.5771915205016,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6175_0,2.925922188911502,205,43.81451262803297,-84.18815286708798,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6177_0,2.215876581769927,543,43.1832279701522,-74.50340192832579,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6178_0,1.9774037686942916,219,33.96760748647881,-83.43275850870224,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6179_0,3.162109099314525,418,47.589264977585756,-93.87877524795083,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6181_0,2.6744009529309283,1591,37.78440664724766,-115.36698357825922,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6182_0,3.715880661671743,131,48.53968405894789,-72.21647367038128,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6183_0,2.4727568084297054,322,51.336991126131366,-95.32958476575538,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6184_0,2.394730148599288,192,50.41262563925094,-85.39367280556966,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6185_0,3.665602963789107,1133,48.92239770334693,-111.02845520176561,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6186_0,4.570878386510234,1384,43.913189810405036,-106.07866714290023,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6187_0,2.4888390174339197,332,52.36709368537214,-89.97380186055655,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6188_0,3.021050562393698,268,35.88637765486197,-96.37159557490273,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6193_0,3.0433032563769267,1071,31.0161759285274,-105.56210019928035,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6194_0,3.250358279358925,1667,42.34539799543993,-117.617879074504,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6198_0,2.0211889375276266,1411,40.69651731349867,-116.7423048375915,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6199_0,2.4956893665429054,45,28.23730595120333,-81.7779679619177,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6200_0,2.369170641410848,358,46.362873708761484,-79.03772744878394,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6201_0,3.7811052497834066,535,51.66449243523727,-107.15778288835202,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6202_0,3.5086941963883955,370,29.7171953594254,-115.17409806198563,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6203_0,2.98884363716457,306,45.70180733961496,-93.52949368925722,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6204_0,2.4467186261981935,114,30.783177070085113,-95.36626867482464,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6205_0,1.7564662446762915,1988,34.61221434506036,-112.0601799956743,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6206_0,2.4201912527511826,1898,41.70381740850929,-113.67330070888963,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6207_0,3.163961512611798,232,51.36662591475307,-97.36819801461542,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6209_0,3.3739561210932556,1434,46.84294550461085,-108.95235976996112,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6212_0,1.4492089188581543,1235,43.671581451291594,-122.64452660210083,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6215_0,3.0106788654383525,2107,41.224201070532125,-109.39790228113007,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6216_0,4.8910153346785075,1389,37.48809398969961,-102.72876927184127,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6218_0,2.388784850218199,382,37.515081596906185,-92.62972104881446,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6220_0,1.301041728552933,725,46.88781082555141,-115.9232078035394,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6221_0,4.091293626149059,719,50.04231790822133,-106.18201201004575,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6222_0,4.221819788680393,778,31.16465446293335,-102.84213223192927,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6223_0,3.1854681911533915,1368,42.73683061277563,-119.58383164738646,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6224_0,2.4289160529455587,335,49.17565593060053,-79.09554159856086,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6225_0,1.9804863237076353,123,32.72931323894137,-88.69202867735609,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6226_0,2.3933625851080644,3008,42.69845703578998,-109.05770106712268,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6227_0,2.064689660279543,1960,41.65056961333929,-111.18587278498987,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6228_0,2.4280728129346034,702,42.22038267234401,-74.67152751649488,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6229_0,4.3882064834182755,402,42.078259861984066,-95.27585936220018,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6230_0,1.932218638928503,1516,28.16811101550476,-102.0496414214867,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6232_0,2.3802236037699434,22,36.54610716812784,-76.62391334438567,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6234_0,1.950079186729827,1430,40.4450671627141,-116.98128776718406,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6235_0,2.2511793987627398,356,46.87942371537314,-83.92639647826289,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6236_0,3.9901615420197527,507,51.01376311491723,-101.56322676615076,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6237_0,2.5659880316498622,642,48.92525064242515,-70.63181905329665,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6238_0,3.5493419570292795,1489,30.338535765636284,-103.7810163894884,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6239_0,3.771558294973192,1942,35.628744473383684,-109.70434983164843,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6240_0,2.132060643204701,75,42.33210777614879,-72.65507208008466,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6241_0,2.071397325620483,136,39.22887739166987,-77.67688203565828,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6243_0,2.1024866864599923,326,37.54783331227346,-83.88955240668238,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6246_0,2.1819971296668306,2369,39.71855506992035,-116.85816370570066,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6247_0,1.627367563373711,62,44.72351328410436,-123.20500446278311,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6249_0,3.6429668176333156,311,39.202164674877764,-95.99499070937806,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6250_0,4.236275651929618,451,48.64614999170024,-100.91428825362597,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6253_0,1.7209277839392367,610,34.93044887639788,-120.15297030948878,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6254_0,3.037439279446206,695,32.48740559729596,-112.11037433531256,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6256_0,2.319533123973074,423,36.81270936419818,-93.70319198044987,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6257_0,3.229864709594123,1362,27.449450019384724,-104.90802263013981,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6258_0,3.029036995302745,226,44.12199445526589,-91.69021180283617,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6259_0,4.307990543763959,434,43.628910253353084,-98.2022533575097,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6260_0,2.7093441927521376,36,33.162590861104995,-91.2234574527149,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6261_0,2.5441451070195615,1700,43.75778370363304,-103.72152779650594,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6262_0,1.9808475544055353,2918,38.87483455889652,-114.29953390560395,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6263_0,3.3700705880090456,193,40.66129822286034,-89.7584249073911,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6264_0,1.9840239935320034,1071,33.487085758423575,-110.98290563390525,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6265_0,4.298847351065648,552,41.3952145426622,-98.10848190360973,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6268_0,3.2142553574298467,324,28.99440217192531,-113.92055789249356,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6270_0,6.31626446933691,179,47.53650323139398,-88.57345244971496,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6271_0,2.641677616360054,990,49.84511426896358,-113.39470791306591,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6272_0,1.5769579631257928,1344,46.13027120502942,-121.4753803394829,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6273_0,4.224787090629641,672,37.88618841772672,-99.35985065695347,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6274_0,2.2658314512780318,806,38.85826357308445,-80.0304132423262,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6277_0,1.412173050004013,2157,45.25401114865718,-117.43456554095059,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6278_0,1.553724291559149,750,35.675656454455456,-118.80957269362428,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6279_0,1.7148128661636877,1908,37.69574959809431,-119.73131829494316,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6280_0,1.9473739686536273,40,30.670857468443504,-90.73583579517032,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6281_0,2.7408931357381188,1889,35.62334478502506,-107.21852187504233,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6282_0,4.020492727572461,350,43.14185744963008,-92.13445968104848,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6284_0,1.3652760728380562,1517,49.09062348146692,-120.65938166094969,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6285_0,2.047295415394804,535,44.770260609651565,-71.81985298231082,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6288_0,3.2324976857658965,17,39.07621991061554,-76.01673780575007,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6290_0,2.4105118435165496,2075,42.4291131420874,-110.15935267021815,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6292_0,3.736390761237026,20,29.023770712282793,-112.06405815463168,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6293_0,3.4008412795516314,263,42.61576028517807,-88.38554518226815,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6295_0,2.7643501254524807,2335,33.67770990333039,-107.93229163291045,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6296_0,3.948903898584943,177,41.46454013111613,-82.9752603875102,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6297_0,1.5994148836089033,1707,42.32763391775646,-111.72740985302158,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6298_0,3.067049056224294,1265,28.260661224607908,-105.00124836388642,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6300_0,1.8669918866644906,2557,36.309882386519455,-115.71675128009272,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6301_0,2.431198924263964,213,38.40113195272878,-90.61534782873831,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6303_0,2.7614904673411416,984,31.001158486312807,-111.31155830703518,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6304_0,2.135659247180299,366,34.71784916775105,-94.09197177811284,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6306_0,3.355902266348985,276,48.06837261029514,-96.689105209142,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6309_0,2.6036129179918386,76,36.01683493592172,-91.11173905094806,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6311_0,4.42159838420609,2100,41.27410145592703,-108.40037367151271,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6312_0,4.208461394465668,95,29.895742189587832,-115.62301915839492,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6313_0,1.8835326772783745,1327,41.06175275951111,-117.50349303294759,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6316_0,2.96612531605333,41,30.524405762202484,-86.90910138056864,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6318_0,1.8339576044812471,257,35.30644610701662,-84.97366339701142,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6319_0,3.852474324224722,702,47.39380070471016,-117.80934218217286,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6320_0,3.0555796685208048,0,37.9126469435259,-122.39011985498176,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6321_0,5.953787817322195,214,42.32291062038087,-87.86247115499846,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6322_0,5.666449578189092,175,43.28179170723909,-81.94994154704347,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6323_0,2.2683580568395,186,32.782711759347826,-117.04626232661978,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6324_0,2.166428709777842,1194,39.81300383727033,-118.6307709356057,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6325_0,2.0475229478849615,458,44.21460072729993,-72.88154478622671,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6329_0,1.7379798713060943,381,36.14747864669829,-81.21973712049912,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6330_0,3.8874411974394185,236,43.3756178054583,-82.81218867118088,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6331_0,3.4022291190683647,307,44.01192475048255,-81.2923707613807,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6332_0,2.601605731752074,1820,36.93732894565649,-112.00046745144684,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6334_0,5.731352644537683,175,45.00186440380038,-80.43471772889413,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6335_0,1.4428427175144016,1372,42.7647536483727,-122.03102174820394,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6338_0,2.132288103223614,361,37.04940530519596,-84.21274440421584,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6339_0,7.1395854201402225,179,47.69440361274115,-86.44039058314185,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6341_0,2.785964791498241,1706,44.243653942221115,-104.2873462973105,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6342_0,1.9561450855415297,553,39.02398465573368,-78.77681916715433,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6343_0,4.054191631677041,338,35.99699468312457,-98.04148858401027,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6344_0,2.2022315397004517,330,36.94620334612852,-91.62721535872465,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6345_0,2.785964791498241,1569,44.25164150711136,-104.37306205412399,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6346_0,2.676236829555683,64,34.660169732512124,-91.43902696090768,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6347_0,2.463776522255546,244,49.75083414999234,-85.42343451633222,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6349_0,6.064235633710291,2,44.22594081284433,-68.25469433473786,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6350_0,2.51863949185838,221,42.93920761342971,-77.45819898273172,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6352_0,3.761340955955321,848,48.74380036790285,-109.06213591731527,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6353_0,2.67674807240343,61,34.6407086174724,-80.11110439390593,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6356_0,3.177597355993315,342,33.57553773921697,-97.64890201836437,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6357_0,2.9517900813503233,517,44.185993724903355,-80.34351052732968,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6359_0,2.220321507236124,1416,40.78689503877466,-116.51773007604,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6361_0,3.2263846576649917,1514,47.39272750632966,-110.72911988989537,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6362_0,3.127623007540352,249,42.86515580733531,-84.42248934750441,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6363_0,2.8194989977447538,100,31.214701526154897,-83.77440485572332,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6364_0,3.5743629540109643,178,28.69605135333234,-99.70112800300849,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6366_0,4.178740841748896,1222,34.30743796988426,-104.15940137343114,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6367_0,3.023561155694166,7,30.073885254048445,-92.27567672311876,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6369_0,4.519564373218984,1155,39.69167011559341,-102.24314959850854,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6370_0,2.3518359566217715,114,35.726822030342355,-78.6767757599133,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6371_0,1.8693699858017363,331,45.21934079838755,-123.65153120376768,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6372_0,4.485439966880122,795,32.60812890193672,-101.56097368226573,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6373_0,1.9993206207203809,134,32.47004796298882,-89.37528289205498,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6374_0,2.639854586583155,56,42.34665251243273,-71.37010358807629,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6376_0,2.000261259627726,209,37.141545343156615,-79.22539321861011,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6377_0,2.6905904484545347,1082,27.114592353116922,-103.50111614832139,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6378_0,2.148575221620571,238,38.24375501766022,-122.2033885907756,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6379_0,3.0474911113170737,225,44.32792921796331,-79.98091136329118,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6380_0,2.400695381995942,348,45.637833319225116,-79.48981434280938,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6381_0,1.7514953191636577,2871,38.259665215475344,-106.72337247969139,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6382_0,2.7762865271338986,511,45.98073897123682,-88.9281937128516,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6383_0,1.7335859582973632,2463,44.564662304693364,-109.4417715937127,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6385_0,2.516688256161686,331,47.86142010403431,-77.5446934390929,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6386_0,2.4415572661944136,310,36.523082597968084,-94.73273869539034,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6387_0,1.557997198155441,1401,46.72438457440895,-113.34790702327997,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6388_0,3.3398987255292436,289,36.828640846940196,-96.14007254502899,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6389_0,4.1887366501866286,632,30.417708707844618,-99.89747594465608,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6390_0,1.6167744532797017,1768,48.581767973291534,-113.5566543377749,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6391_0,2.087951024413729,766,43.15068076895392,-73.01263525579208,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6392_0,4.204449632643028,1553,40.78777972817129,-104.1261172063442,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6393_0,2.0848571280775334,1483,43.93197882843204,-107.48064250090906,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6394_0,2.4433525892297205,251,47.16648372062733,-67.46370242121247,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6398_0,2.0408397000756784,81,33.97559945630425,-93.15878353677887,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6399_0,4.507984439716491,593,48.144892421624476,-104.63957743284935,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6400_0,2.2416952881658294,107,31.470370464715234,-85.45858661343087,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6401_0,2.4335353454031394,69,51.5611768536987,-81.75024214256797,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6405_0,2.408081228337429,109,50.882341721729304,-82.35063548648274,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6407_0,4.7821728017996,570,30.132240110656717,-101.20300449137952,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6408_0,3.931227548920397,420,49.90632809558997,-99.97921515905293,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6409_0,2.3556033074794276,321,37.688831856500016,-92.4449067564386,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6410_0,3.449212791407779,2263,35.460676778712966,-108.46925212015847,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6411_0,4.0001619400715915,393,36.36335991536735,-98.1413668584448,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6412_0,1.7371366448053813,721,35.779508468196624,-82.75614721120219,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6413_0,2.6779699435132542,431,48.16346700470684,-92.8912408807486,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6414_0,2.379413247708039,102,30.46590672467911,-95.33106018972289,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6415_0,2.2364733145539817,1796,38.258012834393725,-116.0615739855684,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6416_0,3.298942504516535,446,29.929447729424705,-98.84622463977185,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6417_0,4.152328062304018,279,49.39197580672522,-98.09760840307061,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6418_0,2.031191661084441,127,31.78728235767984,-86.264634350176,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
6419_0,2.6147584845975893,400,34.03053248223285,-114.98646624310241,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
